41.0,"[33758, 25731, 99, 13357, 19841, 2560, 195, 15617, 4903, 2651]"
43.0,"[420, 3222, 15719, 24261, 28431, 3456, 10036, 863, 7711, 24869]"
44.0,"[430, 378, 11101, 23293, 15439, 857, 20847, 18245, 26, 30602]"
45.0,"[14511, 2332, 4551, 5684, 14893, 1480, 13517, 12123, 9264, 19123]"
46.0,"[3021, 24919, 26339, 27399, 8246, 13271, 942, 76, 20787, 5578]"
47.0,"[821, 1419, 26441, 15061, 1843, 30365, 1663, 5658, 33479, 478]"
48.0,"[622, 28069, 853, 72, 29803, 21185, 24781, 2891, 73, 2121]"
50.0,"[6624, 2649, 11266, 32574, 3229, 7261, 27509, 21409, 3809, 4874]"
51.0,"[25303, 71, 6444, 2624, 6909, 3484, 1174, 3854, 19731, 9241]"
52.0,"[2669, 34292, 8425, 33091, 801, 5228, 32999, 71, 1207, 227]"
53.0,"[22145, 543, 3001, 4039, 98, 1313, 6864, 2924, 1018, 1969]"
55.0,"[1564, 11433, 18179, 31580, 3731, 428, 23787, 376, 30944, 9948]"
56.0,"[14397, 7304, 986, 401, 1288, 20359, 1556, 30845, 2662, 2044]"
57.0,"[4901, 8142, 8407, 19363, 15199, 21573, 1094, 11697, 11079, 15879]"
61.0,"[10448, 16385, 929, 32802, 2356, 28669, 1222, 1108, 1429, 1092]"
62.0,"[16528, 3182, 5288, 2117, 7643, 11995, 20847, 7054, 24997, 47]"
64.0,"[32237, 9498, 10497, 2787, 16566, 814, 25801, 5244, 6291, 25519]"
65.0,"[379, 16123, 1081, 32760, 22421, 469, 1108, 3421, 19783, 32863]"
66.0,"[25285, 11995, 15109, 32023, 9252, 6213, 16239, 5116, 4657, 3021]"
68.0,"[10351, 8134, 6460, 2907, 4807, 3827, 89, 28391, 1757, 5828]"
71.0,"[8768, 777, 6050, 23311, 25781, 1889, 31715, 464, 5019, 8247]"
73.0,"[1672, 12279, 34077, 2553, 19467, 20505, 6783, 5231, 14735, 5040]"
75.0,"[23199, 17249, 2498, 2210, 16894, 9733, 29829, 16762, 11073, 2126]"
77.0,"[7364, 1281, 33511, 20651, 31051, 721, 17549, 12917, 12503, 3372]"
79.0,"[15417, 1210, 32188, 8408, 17909, 10271, 1095, 25805, 1165, 32023]"
80.0,"[14807, 8311, 9135, 10536, 2515, 2997, 865, 19391, 7619, 2980]"
81.0,"[21573, 1064, 2927, 541, 6149, 33546, 5583, 7472, 4454, 8195]"
82.0,"[18295, 33490, 2386, 16051, 1413, 602, 2485, 10165, 5029, 1506]"
84.0,"[10937, 5081, 28725, 7471, 2602, 12067, 17, 2743, 11266, 161]"
85.0,"[20187, 6050, 1594, 164, 223, 11737, 6033, 1699, 32491, 8317]"
87.0,"[1382, 24833, 9941, 122, 30240, 7062, 14175, 1472, 10357, 30745]"
88.0,"[23755, 5081, 813, 20031, 23153, 10825, 32802, 929, 16518, 6372]"
89.0,"[3702, 5365, 21419, 32998, 91, 233, 1376, 1483, 16005, 32015]"
90.0,"[8550, 24839, 27709, 2388, 27969, 9793, 19021, 485, 12163, 5628]"
93.0,"[876, 31490, 3572, 12477, 1060, 18277, 17717, 1195, 1241, 31486]"
94.0,"[7839, 27655, 80, 3447, 9723, 11005, 2581, 2450, 1813, 7870]"
95.0,"[19497, 5682, 4811, 1579, 9077, 24471, 539, 11761, 18897, 2450]"
96.0,"[29831, 32189, 14811, 16444, 1516, 3072, 19855, 4050, 473, 1019]"
97.0,"[33286, 29271, 24803, 10802, 10563, 29583, 713, 2383, 8800, 3827]"
98.0,"[28223, 24277, 22, 10216, 7045, 68, 167, 1250, 3219, 17679]"
99.0,"[20031, 13663, 240, 1521, 1413, 5667, 3027, 2928, 16732, 1907]"
102.0,"[28351, 19759, 2930, 24781, 17573, 4081, 121, 20815, 3345, 16890]"
103.0,"[15095, 2882, 144, 5781, 28927, 31553, 30694, 9776, 1186, 12255]"
104.0,"[4361, 8081, 33318, 5333, 20, 12695, 2612, 32819, 18497, 696]"
105.0,"[26275, 32642, 524, 1437, 29371, 23713, 1566, 29093, 3465, 2205]"
106.0,"[1690, 4835, 21, 5081, 1506, 20723, 13331, 11001, 19729, 13053]"
107.0,"[17249, 158, 483, 4066, 10732, 21569, 4427, 1503, 3104, 31490]"
108.0,"[4106, 16778, 484, 3225, 33190, 13585, 10507, 274, 1609, 23729]"
109.0,"[31772, 30761, 1663, 22689, 5200, 7014, 8234, 18343, 25045, 4196]"
110.0,"[164, 2405, 3449, 7113, 20453, 11703, 33589, 4854, 5129, 30957]"
111.0,"[15811, 30458, 20785, 312, 445, 1943, 13509, 52, 531, 14345]"
112.0,"[2542, 6152, 2204, 4884, 1429, 3270, 28617, 22877, 20141, 2172]"
116.0,"[1236, 998, 2456, 1506, 21867, 30296, 1439, 8476, 714, 10713]"
117.0,"[25835, 12189, 11739, 13125, 1594, 15117, 24765, 17549, 7041, 8609]"
118.0,"[2490, 20785, 23199, 8425, 4596, 4188, 18753, 696, 7578, 31604]"
120.0,"[1672, 30931, 30284, 8666, 3588, 10540, 3057, 7473, 113, 20689]"
121.0,"[837, 2659, 1923, 3085, 2211, 8915, 23847, 6467, 32122, 73]"
122.0,"[30839, 28553, 20767, 21469, 30765, 334, 283, 11889, 5710, 1520]"
123.0,"[17535, 12531, 3515, 4798, 997, 34222, 4565, 28881, 1123, 3620]"
124.0,"[2815, 17, 16934, 5929, 6930, 32175, 10444, 21635, 3734, 1311]"
125.0,"[5365, 7045, 6709, 1130, 3474, 4213, 558, 4981, 9023, 1369]"
126.0,"[31848, 2454, 24, 9862, 31683, 1842, 21039, 9355, 19021, 20889]"
127.0,"[31918, 28387, 32543, 393, 1706, 10687, 24199, 1530, 484, 387]"
128.0,"[14811, 151, 4983, 2510, 15633, 7435, 559, 5040, 31715, 19401]"
129.0,"[10884, 2386, 2948, 2817, 527, 12467, 9288, 1942, 1409, 24751]"
130.0,"[6864, 22043, 658, 10589, 5712, 1852, 1589, 1090, 31564, 1533]"
132.0,"[5832, 5028, 8247, 20847, 3931, 5, 6634, 21327, 1249, 23587]"
133.0,"[4320, 32446, 13125, 31251, 20785, 10628, 4970, 10152, 5717, 5891]"
134.0,"[430, 27, 2141, 2427, 13677, 15687, 342, 31231, 1296, 1350]"
135.0,"[11977, 20899, 22961, 11235, 11633, 11179, 31665, 4663, 2803, 100]"
139.0,"[90, 31240, 20767, 31490, 237, 317, 7592, 12487, 6637, 1996]"
140.0,"[848, 633, 1004, 3006, 1678, 1703, 2210, 6444, 5273, 87]"
141.0,"[10036, 1535, 437, 3604, 9515, 17, 11266, 21711, 183, 28615]"
142.0,"[20057, 25161, 6024, 1301, 2649, 1410, 2818, 1140, 1941, 2300]"
143.0,"[9756, 1367, 2449, 77, 11113, 22777, 9465, 1571, 22265, 5835]"
144.0,"[19123, 12695, 28957, 31490, 1471, 31178, 247, 3842, 138, 3932]"
145.0,"[15379, 15687, 18441, 1149, 32829, 32094, 1146, 20689, 2597, 20423]"
146.0,"[15925, 2000, 1138, 3193, 2688, 7148, 21703, 30585, 10477, 983]"
147.0,"[5074, 543, 407, 15959, 31269, 33242, 3948, 2120, 29953, 27857]"
148.0,"[236, 32668, 19363, 65, 25183, 14513, 7062, 269, 876, 2787]"
149.0,"[73, 150, 30300, 1206, 1147, 6975, 28713, 11577, 16001, 23363]"
151.0,"[19193, 23447, 4551, 15963, 9888, 330, 3547, 15279, 11339, 9424]"
152.0,"[20899, 3588, 31973, 8457, 21755, 5525, 5300, 18397, 12883, 31289]"
153.0,"[29837, 6098, 27945, 12623, 2668, 615, 2546, 17157, 19991, 14753]"
154.0,"[9794, 265, 232, 31289, 4087, 17187, 10445, 4835, 1590, 30300]"
155.0,"[8314, 276, 474, 8425, 26311, 3369, 207, 30686, 30138, 31777]"
156.0,"[863, 1703, 29093, 17667, 33884, 10306, 19671, 17249, 2993, 7805]"
157.0,"[31051, 4107, 934, 21855, 9513, 233, 2458, 13655, 10798, 1352]"
158.0,"[30300, 6046, 1924, 16498, 33046, 5256, 3731, 17909, 2471, 7662]"
159.0,"[3268, 30870, 21405, 432, 6077, 5060, 30300, 4703, 17917, 18391]"
160.0,"[6768, 9074, 6927, 17917, 53, 2652, 5039, 2916, 18391, 6984]"
163.0,"[17679, 30138, 33319, 151, 2126, 6758, 6712, 431, 23289, 10357]"
164.0,"[2213, 3256, 32953, 1171, 390, 11375, 1122, 4807, 2912, 4112]"
165.0,"[10863, 137, 43, 21843, 5019, 2548, 28621, 776, 2761, 15159]"
166.0,"[2448, 23777, 1815, 852, 2513, 16239, 29099, 4725, 29746, 23855]"
167.0,"[934, 9979, 19291, 7054, 16664, 27831, 7062, 7720, 11979, 20767]"
168.0,"[6421, 33994, 970, 2398, 9925, 6946, 33658, 6653, 2039, 347]"
169.0,"[73, 33349, 23317, 8367, 160, 656, 1443, 16444, 15735, 15863]"
170.0,"[247, 15439, 10163, 27, 18295, 3418, 837, 484, 30901, 27509]"
171.0,"[5684, 2125, 2808, 31326, 2274, 777, 5449, 6050, 28713, 20977]"
172.0,"[4811, 158, 10628, 4854, 12935, 3522, 28725, 9566, 4163, 4060]"
173.0,"[2026, 9611, 24415, 32282, 15959, 12531, 2236, 31964, 709, 856]"
175.0,"[9165, 7791, 65, 11371, 451, 2112, 5204, 10397, 11569, 162]"
177.0,"[12279, 2606, 2471, 15, 30042, 339, 31630, 1015, 2927, 165]"
178.0,"[4476, 1882, 17933, 2627, 10916, 8745, 31111, 3470, 6372, 30829]"
179.0,"[10090, 32542, 5298, 6165, 6581, 2685, 1842, 12115, 1301, 6567]"
180.0,"[1476, 23237, 322, 29897, 19369, 2934, 4028, 1490, 3027, 11755]"
181.0,"[6864, 31988, 11887, 1563, 5929, 11701, 3965, 332, 5691, 11755]"
182.0,"[33173, 2300, 10869, 3483, 3638, 6056, 25607, 1182, 27939, 22689]"
183.0,"[21081, 9563, 11757, 464, 1422, 4549, 6946, 7768, 642, 3965]"
184.0,"[29785, 8246, 7113, 13599, 754, 1658, 5474, 344, 10681, 259]"
185.0,"[430, 18835, 12431, 6116, 29829, 7338, 60, 6624, 10870, 242]"
186.0,"[1142, 6864, 1914, 27775, 19951, 840, 23251, 10152, 2973, 1544]"
187.0,"[26149, 6115, 6959, 5723, 20613, 30165, 30991, 1524, 33694, 29895]"
188.0,"[6372, 17080, 845, 32175, 13055, 12191, 2389, 870, 6117, 3190]"
189.0,"[496, 7308, 63, 28927, 28675, 1519, 4280, 11663, 22839, 29786]"
190.0,"[23777, 3791, 3958, 5084, 23233, 12223, 8456, 2086, 7270, 3469]"
191.0,"[32983, 18, 30745, 5507, 28299, 1453, 3618, 1240, 1476, 7955]"
192.0,"[11123, 23623, 29787, 1418, 2986, 2409, 6783, 4189, 9544, 1738]"
194.0,"[2656, 1205, 6008, 9260, 627, 6547, 28725, 1921, 1915, 2026]"
196.0,"[10191, 21851, 28249, 5231, 145, 20141, 2613, 30915, 22, 5530]"
198.0,"[3505, 4896, 534, 24277, 9396, 8557, 31971, 2516, 21547, 32338]"
200.0,"[2499, 13831, 30344, 30714, 15359, 1922, 3033, 3654, 5129, 5485]"
201.0,"[1496, 33475, 34525, 33729, 33388, 33730, 32830, 28377, 31456, 34346]"
202.0,"[131, 3745, 5810, 15977, 32732, 32011, 6666, 2108, 324, 137]"
203.0,"[6, 1023, 8134, 26165, 4003, 19123, 10643, 4418, 2012, 22419]"
204.0,"[10087, 2581, 1914, 1689, 10620, 114, 18661, 597, 543, 28677]"
207.0,"[226, 1144, 3837, 2921, 934, 106, 5060, 7041, 6325, 10483]"
208.0,"[15, 634, 33694, 6347, 29895, 9948, 2392, 2928, 727, 30944]"
209.0,"[1967, 1418, 32031, 1192, 5967, 28019, 28121, 10790, 24703, 27721]"
210.0,"[23515, 2387, 29151, 13551, 1660, 25313, 3907, 18897, 9130, 23847]"
211.0,"[139, 21659, 16528, 22535, 20431, 2555, 1195, 16051, 4134, 5300]"
213.0,"[840, 32802, 452, 6864, 1471, 14145, 3485, 149, 31440, 148]"
214.0,"[87, 1219, 30365, 2034, 24, 25095, 18497, 12015, 13843, 31883]"
215.0,"[10087, 8609, 20031, 483, 5204, 22689, 394, 1923, 8713, 24823]"
216.0,"[17875, 6774, 20903, 14189, 2418, 20651, 10800, 1483, 2659, 17743]"
217.0,"[476, 28617, 5152, 6199, 4083, 27887, 10262, 5098, 14519, 5620]"
218.0,"[653, 7762, 20977, 418, 16868, 28423, 9220, 801, 1096, 331]"
219.0,"[4515, 3515, 11933, 10620, 18353, 2000, 1262, 264, 20187, 3927]"
220.0,"[29095, 2313, 14753, 1030, 3036, 28387, 5031, 1720, 919, 1198]"
221.0,"[17703, 456, 7559, 10740, 2491, 32866, 9333, 2740, 6919, 8533]"
222.0,"[608, 31645, 33024, 2193, 2705, 31387, 5920, 30, 3092, 14407]"
224.0,"[2286, 834, 4069, 5225, 1039, 30447, 5829, 2127, 31156, 4443]"
225.0,"[2804, 1618, 2454, 857, 2143, 2397, 3670, 2269, 147, 896]"
227.0,"[5028, 30902, 8756, 12281, 2569, 1929, 1530, 31173, 793, 28999]"
228.0,"[3874, 4177, 387, 7781, 3065, 6023, 3175, 3744, 6288, 4618]"
230.0,"[566, 2962, 29099, 32415, 6941, 8782, 751, 11853, 33659, 1903]"
231.0,"[18849, 13677, 79, 6164, 164, 175, 6509, 6211, 33082, 11665]"
232.0,"[1803, 1277, 2497, 2369, 9542, 3464, 1920, 25103, 96, 28825]"
233.0,"[5945, 6909, 12483, 3231, 3069, 229, 3974, 992, 23635, 16726]"
234.0,"[8062, 2233, 23293, 540, 764, 266, 1851, 437, 779, 5978]"
235.0,"[9931, 5355, 9989, 11491, 2286, 485, 868, 28669, 4886, 12341]"
236.0,"[2676, 21039, 4921, 9888, 3547, 2050, 15279, 4898, 13261, 19463]"
239.0,"[15911, 15, 21031, 386, 1013, 10259, 7805, 7124, 16894, 29093]"
240.0,"[29854, 6712, 23227, 578, 3731, 22199, 2253, 2355, 16049, 2236]"
241.0,"[953, 32979, 2518, 8023, 11013, 28789, 6587, 12175, 5938, 3834]"
242.0,"[7745, 25053, 4096, 8243, 894, 1121, 32461, 1810, 2564, 21703]"
243.0,"[198, 2484, 21729, 30123, 2405, 22199, 477, 9751, 5978, 4073]"
244.0,"[6379, 513, 1476, 1078, 2283, 9858, 25601, 21177, 6904, 32902]"
245.0,"[585, 3228, 5671, 76, 1475, 3655, 911, 3835, 3436, 1865]"
246.0,"[15307, 33037, 6791, 33118, 3906, 1947, 6864, 31988, 2448, 32370]"
247.0,"[31592, 5177, 17, 28387, 1261, 3484, 2613, 12565, 1825, 5375]"
248.0,"[18195, 9735, 22319, 145, 5929, 1050, 990, 1497, 19363, 4515]"
249.0,"[2402, 14175, 23225, 32093, 1008, 32491, 1006, 2228, 5947, 855]"
250.0,"[7674, 227, 9839, 906, 8768, 1373, 732, 29697, 1694, 6075]"
252.0,"[6624, 45, 20651, 20787, 27, 18295, 138, 3418, 5042, 3837]"
253.0,"[1409, 853, 10800, 72, 535, 890, 570, 32380, 6444, 9135]"
254.0,"[4224, 28677, 11319, 32668, 1454, 2216, 461, 2933, 17961, 2497]"
255.0,"[21, 1594, 3841, 1691, 1655, 20709, 4639, 3577, 33302, 10259]"
256.0,"[138, 13331, 4037, 20709, 1236, 13619, 1067, 1568, 10122, 3356]"
258.0,"[375, 150, 29093, 12643, 14575, 3214, 4726, 14765, 6303, 1648]"
259.0,"[3515, 30458, 10647, 23755, 2552, 12123, 31404, 467, 1367, 27833]"
260.0,"[3493, 13263, 27811, 1968, 5279, 1572, 29123, 2656, 1205, 20909]"
261.0,"[25117, 149, 2987, 882, 571, 11497, 31181, 17655, 3676, 9795]"
262.0,"[1520, 5250, 21713, 7366, 23673, 6743, 3226, 16149, 1431, 31173]"
263.0,"[938, 7303, 3256, 32953, 1171, 9241, 3269, 8234, 3318, 557]"
264.0,"[21419, 15735, 2657, 2166, 1364, 28297, 22145, 2449, 32370, 12187]"
265.0,"[3371, 4789, 14075, 12113, 1796, 13457, 1361, 9926, 371, 969]"
266.0,"[19671, 450, 1825, 1136, 2010, 12711, 7762, 6746, 28725, 29893]"
267.0,"[969, 7870, 15225, 2333, 4214, 31370, 929, 1857, 1400, 6201]"
268.0,"[383, 11977, 20899, 9088, 11235, 1476, 12067, 2204, 11793, 5983]"
269.0,"[6582, 3125, 32410, 22535, 381, 19751, 1792, 10460, 15591, 8900]"
270.0,"[3092, 8235, 33864, 31894, 5356, 5084, 5072, 1578, 33491, 19825]"
271.0,"[6654, 22511, 32648, 5310, 31988, 13667, 15785, 13939, 32276, 452]"
272.0,"[2969, 844, 32030, 3689, 2335, 16678, 2928, 27821, 5763, 1082]"
273.0,"[1207, 4684, 2060, 437, 1409, 5277, 1773, 28433, 7985, 12365]"
274.0,"[963, 31737, 915, 23725, 1410, 6087, 14645, 30127, 2025, 20021]"
275.0,"[22297, 13759, 813, 32491, 33004, 2313, 18295, 31989, 25157, 6713]"
276.0,"[1548, 28735, 20431, 9135, 1590, 3358, 13931, 17917, 3317, 16347]"
277.0,"[581, 21473, 4725, 32485, 16123, 79, 21439, 900, 5307, 5755]"
278.0,"[5040, 19647, 513, 585, 24833, 6372, 11013, 416, 254, 30364]"
279.0,"[17677, 24625, 278, 6927, 6372, 25341, 17535, 4744, 32013, 2472]"
280.0,"[14511, 12279, 6795, 1416, 4926, 1365, 579, 3227, 5023, 1594]"
281.0,"[4375, 3072, 30187, 5525, 32977, 7109, 21241, 2279, 903, 3784]"
282.0,"[3002, 31174, 9513, 98, 5228, 10110, 908, 5203, 19391, 3190]"
284.0,"[2685, 5, 28223, 2985, 3299, 27525, 1548, 21439, 4416, 33558]"
285.0,"[1110, 18689, 21955, 1239, 17121, 3219, 5742, 1157, 17959, 6189]"
286.0,"[764, 19291, 992, 27911, 5079, 29710, 3931, 6930, 32175, 10444]"
288.0,"[19433, 10090, 13171, 27619, 6217, 5002, 32144, 5016, 99, 4879]"
289.0,"[11977, 1453, 9088, 8915, 5075, 609, 11633, 31, 1825, 1171]"
290.0,"[202, 13203, 20031, 180, 2452, 3754, 10431, 1587, 28957, 31933]"
291.0,"[7662, 9806, 2288, 339, 1695, 5485, 13535, 17855, 15125, 12579]"
292.0,"[1524, 33694, 29895, 9948, 4075, 649, 30944, 21497, 2099, 8743]"
293.0,"[2067, 3692, 29437, 19613, 33209, 740, 3247, 754, 174, 1549]"
295.0,"[16067, 2025, 114, 3165, 34136, 13837, 4189, 32574, 13561, 33046]"
296.0,"[15963, 16143, 13073, 12745, 14921, 31414, 869, 24133, 4103, 5957]"
297.0,"[958, 12623, 2668, 3809, 33129, 30654, 3016, 6115, 14467, 10050]"
298.0,"[2820, 1410, 14645, 1166, 13253, 1609, 32071, 15617, 2331, 1848]"
300.0,"[14967, 1021, 2017, 9712, 11209, 403, 10016, 10681, 5996, 8368]"
301.0,"[1554, 16051, 6675, 5365, 26213, 27989, 13115, 31706, 15201, 183]"
302.0,"[9941, 2321, 13535, 644, 30228, 11013, 15583, 16353, 32953, 6163]"
303.0,"[10308, 1533, 7697, 10110, 14007, 31378, 71, 1535, 4938, 3604]"
304.0,"[7720, 24997, 223, 3014, 15, 21167, 1532, 964, 11807, 7762]"
305.0,"[32281, 32365, 32962, 19573, 29517, 31964, 11977, 17739, 10080, 10012]"
306.0,"[14941, 6773, 28539, 31196, 29317, 5249, 2614, 1882, 1005, 1062]"
307.0,"[3702, 10389, 20853, 246, 2494, 1958, 4371, 2789, 13195, 2216]"
308.0,"[32977, 5713, 11597, 3631, 8894, 10444, 2097, 10431, 5802, 33360]"
309.0,"[17, 6401, 332, 1171, 1524, 32071, 33254, 789, 2463, 627]"
310.0,"[916, 9063, 2463, 1669, 29151, 28841, 849, 3183, 24053, 11099]"
311.0,"[644, 31952, 5028, 3841, 764, 21327, 2970, 7805, 2103, 25835]"
312.0,"[1566, 2753, 1505, 2499, 1808, 3268, 4726, 902, 3418, 25159]"
314.0,"[2151, 144, 25329, 16928, 2801, 11977, 1453, 11887, 1747, 32930]"
315.0,"[645, 978, 10209, 6288, 9201, 31015, 1049, 152, 28869, 31144]"
316.0,"[57, 578, 1462, 3089, 7303, 513, 31490, 1430, 3228, 31764]"
317.0,"[175, 32543, 17619, 23089, 8632, 32889, 495, 978, 322, 23289]"
318.0,"[1881, 7103, 31964, 17739, 22777, 13117, 11359, 8422, 8425, 9785]"
319.0,"[10705, 20999, 33533, 2942, 8287, 33491, 11751, 10058, 161, 2453]"
320.0,"[1672, 3432, 29799, 10350, 19467, 33787, 45, 2745, 32899, 2392]"
321.0,"[138, 8, 10029, 33197, 5231, 2514, 696, 12979, 133, 3507]"
322.0,"[710, 622, 2033, 1967, 7419, 130, 22535, 33302, 5458, 32547]"
323.0,"[32613, 11979, 23293, 28725, 604, 10578, 11507, 33208, 25117, 1005]"
324.0,"[228, 29803, 29854, 532, 255, 32485, 201, 21439, 5307, 29223]"
325.0,"[17573, 6586, 19457, 571, 1327, 20965, 24687, 1190, 20479, 1369]"
326.0,"[602, 30419, 17321, 7066, 1888, 313, 31500, 11615, 4420, 34078]"
327.0,"[4282, 10568, 30842, 71, 34349, 10302, 9999, 28713, 1885, 32979]"
328.0,"[9165, 15059, 3470, 5306, 2978, 815, 476, 1249, 9568, 22687]"
329.0,"[21, 32735, 32995, 18689, 32051, 9611, 5691, 2921, 731, 3092]"
330.0,"[4198, 6178, 27969, 5684, 25383, 2419, 10687, 1883, 33533, 13859]"
331.0,"[268, 1655, 4639, 3577, 24877, 10259, 3190, 27911, 12351, 3472]"
332.0,"[777, 1577, 28701, 21557, 997, 31417, 6624, 3655, 108, 30991]"
334.0,"[7466, 5521, 1556, 3110, 325, 4202, 30533, 1300, 1085, 817]"
335.0,"[19195, 1021, 223, 12117, 9065, 32215, 31952, 5521, 31389, 3958]"
336.0,"[18849, 381, 2966, 5682, 282, 6747, 2168, 139, 9890, 25013]"
337.0,"[6, 31988, 4793, 11813, 31327, 2203, 2286, 1684, 527, 23361]"
338.0,"[2891, 2067, 3272, 893, 8362, 10935, 32792, 2707, 23067, 2556]"
339.0,"[1400, 4681, 26443, 4511, 11695, 7058, 12879, 2817, 4454, 8181]"
340.0,"[33173, 20, 957, 27969, 3457, 9332, 23651, 9884, 8139, 9880]"
341.0,"[15719, 6425, 22789, 523, 338, 28979, 21039, 7081, 16904, 1690]"
343.0,"[634, 1358, 8120, 10949, 2552, 3016, 400, 31646, 21843, 21435]"
345.0,"[5507, 17080, 1250, 4056, 4896, 4651, 9874, 2998, 421, 1617]"
346.0,"[1720, 2217, 33118, 8934, 11123, 5507, 8560, 9972, 23579, 33934]"
348.0,"[1281, 1231, 9733, 31561, 2282, 2790, 2831, 338, 3091, 2402]"
349.0,"[21073, 274, 1847, 996, 23225, 30296, 1070, 2672, 9032, 33222]"
350.0,"[6336, 2753, 4183, 1924, 2418, 8120, 671, 6774, 2393, 1674]"
351.0,"[2143, 1563, 14267, 1867, 19647, 32979, 10793, 8092, 5023, 11577]"
352.0,"[3907, 19369, 191, 1410, 33659, 13271, 31559, 1967, 1437, 5081]"
353.0,"[16528, 108, 30991, 30714, 21561, 3072, 1897, 175, 23581, 223]"
354.0,"[3438, 880, 2116, 513, 585, 1257, 3228, 6033, 32870, 10703]"
356.0,"[5978, 33940, 16395, 1915, 15699, 2661, 11793, 958, 16774, 5031]"
357.0,"[7972, 1441, 10554, 20853, 14951, 12293, 9884, 425, 28805, 645]"
358.0,"[33173, 3827, 18713, 7398, 4013, 6702, 29844, 21273, 16009, 28701]"
359.0,"[880, 4205, 811, 29855, 2769, 5276, 6988, 9733, 28423, 86]"
360.0,"[9121, 31098, 30347, 853, 18119, 25013, 23277, 47, 24921, 5233]"
361.0,"[22145, 2787, 1498, 1825, 16035, 32995, 2942, 1887, 10408, 9617]"
363.0,"[21557, 2159, 22125, 1372, 2294, 892, 5147, 10737, 4928, 12901]"
364.0,"[957, 633, 13931, 1678, 29269, 1703, 958, 3231, 1931, 2210]"
365.0,"[32, 5040, 10153, 539, 990, 2820, 195, 5835, 1886, 19383]"
366.0,"[714, 2656, 12467, 24475, 227, 636, 11673, 9203, 30166, 28735]"
367.0,"[712, 20505, 2354, 1710, 118, 2707, 18247, 682, 6421, 23187]"
368.0,"[16528, 18277, 6381, 1090, 9241, 180, 3313, 4935, 9495, 1572]"
369.0,"[4280, 20205, 10050, 2648, 902, 22563, 2492, 278, 20613, 17409]"
370.0,"[23319, 777, 16239, 1655, 23421, 5356, 1369, 33546, 5583, 4037]"
